da	no	1830042	da	1803301	da	63900155	203	1257
da	no	685708	da	558813	da	46048471	138	923
da	no	714825	da	444927	da	47522156	132	984
da	da	1120273	da	592809	da	58394309	480	3147
da	da	1446420	da	669214	da	68565498	888	5607
da	da	1429999	da	728886	da	158063715	797	5260
da	da	6115444	da	5438221	da	99758325	1194	7233
da	da	833282	da	354104	da	46660005	191	1267
da	da	681526	da	488856	da	47255444	99	652
da	no	825424	da	422905	da	46773826	129	783
da	da	802387	da	408791	da	46357860	148	941
da	no	2330406	da	1426358	da	100382042	1992	12259
da	da	2232258	da	1387841	da	229309737	1911	12478
da	no	987738	da	3127497	da	52962079	363	2207
da	no	818627	da	577459	da	46570275	277	1653
da	da	1428341	da	686133	da	64166860	669	4515
da	da	613033	da	488520	da	44390584	93	588
da	da	564107	da	373248	da	43410286	95	570
da	no	694937	da	582161	da	46350974	119	811
da	no	1464916	da	1162980	da	72979705	964	6224
da	no	735541	da	1183285	da	50107893	123	854
da	da	1050087	da	586956	da	53936931	377	2507
da	no	629167	da	356470	da	43670310	102	608
da	no	1043672	da	3907306	da	50175530	290	1866
da	da	1006380	da	654333	da	158859998	732	4986
da	no	758125	da	473308	da	45775168	180	1191
da	da	868580	da	476307	da	50601724	259	1612
da	da	854971	da	445239	da	50540784	112	787
da	no	612147	da	2913214	da	45203931	117	725
da	da	831189	da	513954	da	50144494	220	1383
da	no	772755	da	849456	da	51957595	182	1287
da	da	800453	da	4384942	da	45167843	116	802
da	da	1366915	da	733038	da	77200982	777	6090
da	no	1643084	da	994845	da	81887695	1045	7025
da	no	939879	da	487508	da	58169917	311	2087
da	no	1337231	da	779529	da	69076493	658	4290
da	no	4783069	da	291949	da	150346443	162	1122
da	da	1368939	da	685500	da	65612387	847	5162
da	no	706029	da	460174	da	42828345	72	582
da	da	1504213	da	658747	da	91071501	914	5571
da	no	1411882	da	1158378	da	61977139	141	957
da	da	2520811	da	1445344	da	59701932	217	1550
da	no	983362	da	504721	da	52736952	244	1461
da	da	966701	da	606953	da	53358071	313	2075
da	no	2589615	da	551874	da	48219945	190	1208
da	no	909409	da	463690	da	50041730	357	2268
da	no	931186	da	557972	da	51325674	269	1784
da	no	760783	da	995304	da	45432253	110	727
da	da	746531	da	500675	da	50948222	198	1193
da	da	707277	da	338636	da	47772444	103	614
da	da	1640144	da	780004	da	56664558	236	1478
da	da	666900	da	486351	da	46202407	106	648
da	da	691212	da	367567	da	52434876	143	829
da	da	1939834	da	1010908	da	171050787	1368	9159
da	no	869802	da	490603	da	51023167	238	1483
da	da	1016505	da	613691	da	49523558	266	1834
da	da	1105266	da	620376	da	55400995	360	2223
da	no	731293	da	372887	da	46461067	140	1015
da	da	782551	da	377564	da	50501037	178	1204
da	da	701592	da	1342370	da	50575317	100	645
da	no	1025688	da	613104	da	52983231	421	2733
da	da	733985	da	300359	da	48217285	167	1008
da	da	2049484	da	849447	da	63165853	424	2980
da	da	903058	da	546886	da	55258763	300	2013
da	no	1081427	da	599508	da	49659395	257	1799
da	da	821556	da	562728	da	62572101	273	1822
da	da	3448942	da	4408646	da	304774195	4638	28530
da	no	977865	da	965500	da	51669626	371	2272
da	no	872772	da	395579	da	46782144	191	1245
da	da	970967	da	465281	da	66875555	392	2510
da	da	761506	da	343325	da	155377329	175	1101
da	da	900590	da	508781	da	49181461	258	1590
da	no	574472	da	587374	da	42830643	82	511
da	no	556447	da	380104	da	43735756	78	510
da	no	885010	da	572320	da	46233053	177	1260
da	no	825318	da	455073	da	50260966	216	1388
da	no	642395	da	379163	da	54835817	128	853
da	no	623623	da	397585	da	47262452	100	625
da	da	1061643	da	527791	da	54948283	259	1658
da	da	619301	da	291839	da	47963834	114	749
da	da	842300	da	985422	da	52345581	137	801
da	da	579741	da	443470	da	42846186	102	546
da	no	654445	da	399376	da	46699748	130	776
da	no	848013	da	486606	da	50831816	134	870
da	no	790526	da	872005	da	45785134	86	570
da	no	1793662	da	1096982	da	81201340	1365	8676
da	no	665970	da	512529	da	51261195	100	676
da	no	684625	da	334175	da	46909590	136	864
da	no	1084602	da	519626	da	65591853	421	2603
da	no	2456668	da	4648905	da	53087324	103	635
da	no	583474	da	331889	da	46013326	137	822
da	da	758170	da	385329	da	51472473	218	1484
da	no	660077	da	438111	da	46253580	97	655
da	da	1136486	da	685837	da	49845275	263	1561
da	no	1084671	da	480218	da	142441756	406	2846
da	da	1029517	da	559464	da	55332735	402	2477
da	da	725629	da	427598	da	48086580	103	618
da	no	804417	da	381226	da	45000400	91	575
da	da	611516	da	247616	da	46603430	99	633
da	no	1038644	da	484445	da	53988353	322	2340
da	no	896315	da	478407	da	46728547	140	963
da	no	1651423	da	882131	da	73120891	998	6103
da	da	503777	da	316660	da	47064452	108	541
da	no	1447461	da	656400	da	57923050	390	2629
da	no	1071300	da	520873	da	54194067	459	2785
da	no	1385062	da	880382	da	57244256	504	3268
da	da	1070803	da	2499968	da	49164443	109	813
da	da	1194472	da	513165	da	57709522	440	2881
da	da	1035452	da	656249	da	54217928	422	2686
da	no	769121	da	681737	da	137556831	144	948
da	da	769387	da	369575	da	48477036	216	1486
da	da	1047480	da	597303	da	49170914	226	1458
da	da	764492	da	381880	da	58908548	201	1225
da	no	808609	da	594240	da	59782590	187	1252
da	no	2837973	da	3911323	da	98919936	1742	10862
da	da	655314	da	366861	da	41824201	91	558
da	no	936737	da	523504	da	46968328	234	1559
da	da	564021	da	234364	da	42898972	64	540
da	no	572736	da	488866	da	47339044	111	668
da	no	1055780	da	492851	da	46273215	73	648
da	no	1141637	da	596212	da	53485699	169	1105
da	no	665109	da	787261	da	53207469	138	875
da	da	28840529	da	8291851	da	70574919	121	749
da	no	2919776	da	2699982	da	81587862	167	1090
da	no	3151148	da	4257875	da	110152056	246	1678
da	no	1179109	da	624728	da	63927043	293	1881
da	no	1165769	da	1216387	da	84860012	372	2331
da	no	3318157	da	1529661	da	56048212	180	1081
da	da	4174985	da	891371	da	178448041	617	3950
da	da	830473	da	449804	da	50347421	245	1518
da	da	664886	da	443000	da	46987583	105	754
da	no	1118421	da	1475349	da	52764463	322	2004
da	no	686500	da	490764	da	51073008	139	887
da	da	993295	da	428219	da	54633146	340	2463
da	no	690907	da	325243	da	47223263	102	778
da	no	2904907	da	3168705	da	146751316	2861	19012
da	no	1186262	da	454609	da	151609991	335	2616
da	no	993284	da	591173	da	50232255	261	1761
da	no	585136	da	615785	da	42554294	122	682
da	no	913933	da	473765	da	46571676	106	672
da	da	2183444	da	1353194	da	101865415	1299	7863
da	da	1285424	da	678904	da	60403532	670	4352
da	no	1020305	da	828264	da	58424594	476	2945
da	da	1157813	da	731451	da	69088180	503	3162
da	no	655567	da	684267	da	46556751	138	860
da	no	1570388	da	794288	da	69436099	802	5344
da	no	743982	da	388813	da	135755349	177	1102
da	no	1347917	da	736130	da	72947586	693	4598
da	no	1015830	da	545557	da	50343875	262	1576
da	da	724939	da	601238	da	46738371	106	651
da	da	1264387	da	545692	da	57648059	488	3357
da	no	618155	da	452303	da	50743075	101	606
da	no	1022221	da	687949	da	66208159	357	2240
da	da	924128	da	558323	da	50832942	277	1814
da	no	777398	da	564664	da	46838813	119	762
da	da	948089	da	481313	da	58973215	260	1537
da	no	1802594	da	1867615	da	55478602	246	1671
da	no	1926074	da	1155928	da	90348849	1471	9891
da	no	833218	da	563485	da	49552503	253	1504
da	no	921471	da	556564	da	134830018	267	1639
da	da	1399989	da	703110	da	65931357	707	4701
da	no	1459377	da	798870	da	68121298	730	4604
da	da	827003	da	518942	da	48317838	197	1234
da	no	734474	da	515105	da	45830069	143	808
da	da	1361075	da	662473	da	61494695	644	4013
da	no	1102028	da	583733	da	54304174	409	2742
da	da	860327	da	589110	da	50400490	321	2018
da	da	5287598	da	330932	da	46672899	102	665
da	da	760366	da	632617	da	50431886	333	1742
da	no	547770	da	316287	da	47046891	76	532
da	da	888125	da	490648	da	59354805	290	1907
da	da	811257	da	475589	da	53340630	282	1751
da	da	760574	da	436495	da	42426722	120	670
da	no	1032666	da	535731	da	52736172	369	2505
da	no	869025	da	429746	da	136509912	202	1451
da	da	1014335	da	496716	da	49785206	385	2304
da	no	649088	da	393854	da	47521099	136	796
da	da	2801915	da	3648371	da	113446945	2359	14943
da	da	669946	da	422219	da	49724745	94	561
da	no	2042661	da	2997604	da	190599777	1853	11357
da	no	715296	da	403146	da	50284462	180	1071
da	no	712377	da	408588	da	47012614	184	1309
da	no	759461	da	332339	da	47285022	153	982
da	da	1008959	da	573111	da	50764785	210	1342
da	da	1397986	da	832859	da	48900785	165	1045
da	no	801945	da	517730	da	50805218	199	1236
da	da	1725718	da	961538	da	76333172	1025	6762
da	no	979750	da	709300	da	50841230	248	1541
da	da	1335679	da	579611	da	57892638	523	3525
da	da	734201	da	355556	da	45905390	149	947
da	no	760283	da	513669	da	47303225	195	1211
da	da	1237798	da	789570	da	58082727	419	2221
da	da	1114750	da	468145	da	57423119	472	2932
da	da	806689	da	511548	da	48632478	181	1342
da	no	1110550	da	783937	da	52145309	273	1693
da	no	623706	da	447889	da	46667207	133	837
da	da	2503603	da	331416	da	44946755	135	925
da	no	1090614	da	473597	da	177145330	373	2269
da	no	4263010	da	5510875	da	60370062	96	575
da	no	1251816	da	843683	da	53475341	274	2020
da	no	2045342	da	1300926	da	66825962	268	1683
da	da	2083233	da	1740444	da	55997087	212	1244
da	no	9649246	da	3764769	da	127640325	2886	16474
da	da	2932208	da	1172760	da	51945864	132	859
da	no	647413	da	694063	da	46549333	181	1060
da	no	650975	da	358113	da	43527326	77	503
da	no	1393895	da	1005413	da	60373991	569	3498
da	no	604905	da	405321	da	45091732	84	517
da	no	873571	da	1808418	da	47133725	76	513
da	da	646682	da	414564	da	139310686	117	763
da	da	636614	da	320719	da	43157271	114	717
da	en	910689	en	384052	en	50320014	227	1468
da	no	1087168	da	522328	da	49702009	259	1497
da	no	1212809	da	654009	da	54419813	356	2574
da	no	584632	da	357212	da	42549206	105	721
da	no	1163363	da	609187	da	54182943	439	2566
da	no	1062878	da	563186	da	66555901	552	3402
da	da	990319	da	518756	da	54256370	377	2673
da	no	584580	da	343205	da	42632774	111	655
da	no	1296569	da	507903	da	53834496	163	1226
da	da	3208866	da	1522620	da	95544276	1699	11140
da	da	1013475	da	478194	da	142280859	435	2625
da	da	716266	da	352282	da	48092610	148	876
da	da	1077276	da	788642	da	64832028	512	3249
da	da	1054298	da	593516	da	53327398	455	2732
da	no	922944	da	460341	da	50696633	322	1996
da	da	733704	da	341470	da	47012274	158	949
da	no	628154	da	369842	da	43972766	104	656
da	no	1107267	da	651407	da	47111394	89	534
da	da	2363057	da	1601332	da	57046289	211	1190
da	no	856890	da	425466	da	46183856	194	1296
da	no	1141047	da	607403	da	67042764	460	2878
da	da	1661146	da	3051693	da	66375033	290	1681
da	no	830552	da	432197	da	46490135	217	1396
da	no	574502	da	512718	da	42671382	110	704
da	da	585080	da	445810	da	43030329	112	722
da	da	623389	da	416298	da	42850511	129	714
da	no	592334	da	487145	da	43066129	98	644
da	no	1182206	da	639603	da	54026323	227	1427
da	da	1512991	da	860866	da	69774728	761	4981
da	no	593355	da	603151	da	41955757	104	627
da	no	818802	da	492505	da	46884974	195	1190
da	no	637848	da	754878	da	46206965	133	818
da	da	1202361	da	694231	da	146701617	591	3948
da	no	3285122	da	671698	da	55649109	484	2909
da	no	709627	da	634310	da	45996455	233	1282
da	da	936409	da	504802	da	56221464	375	2487
da	no	573410	da	924616	da	45522953	125	915
da	da	757570	da	434452	da	47800165	194	1373
da	no	7879722	da	2213597	da	50101309	149	896
da	da	7324774	da	3506050	da	314535543	6183	38459
da	no	886736	da	762001	no	53029808	429	2722
da	no	692481	da	731305	da	49882388	177	998
da	no	787600	da	2726101	da	71759284	248	1487
da	da	6842337	da	748076	da	62254747	394	2370
da	da	4008313	da	693901	da	150328424	469	3192
da	no	687525	da	520885	da	46518207	192	1354
da	no	680163	da	700699	da	46362982	195	1234
da	no	702952	da	604771	da	42766366	106	779
da	da	691638	da	335908	da	46137058	106	628
da	no	904239	da	383848	da	47544652	137	837
da	da	6054543	da	1541448	da	123484595	2379	14457
da	no	817574	da	446578	da	50912416	223	1326
da	no	742094	da	502735	da	46308895	225	1298
da	da	782494	da	502427	da	46343061	117	688
da	da	869900	da	467956	da	46975200	90	609
da	no	2967350	da	1302263	da	80106062	707	4063
da	no	865868	da	380724	da	53655005	255	1851
da	da	1157104	da	544638	da	190574985	633	3827
da	da	1237258	da	552894	da	60787721	594	3829
da	no	647217	da	343499	da	42987777	109	650
da	no	671364	da	468998	da	43515800	100	716
da	no	760274	da	606748	da	58723607	153	949
da	da	794002	da	432897	da	51434871	271	1519
da	da	1791533	da	926899	da	61215547	98	758
da	no	1274707	da	1487028	da	68065265	86	526
da	no	2824653	da	2733651	da	73921120	419	3077
da	no	1856398	da	1087044	da	56094270	211	1325
da	no	2157502	da	4310170	da	73117162	1028	6351
da	da	935994	da	593259	da	54701580	395	2350
da	no	748865	da	685010	da	48430675	187	1106
da	da	781736	da	327809	da	53820302	114	657
da	no	735371	da	430764	da	49801272	142	913
da	da	1437686	da	822475	da	184724591	908	5807
da	no	922322	da	729611	da	51395811	270	1853
da	no	680843	da	459132	da	45865894	96	718
da	no	1298167	da	659137	da	54723212	279	1780
da	no	912884	da	520232	da	52790581	184	1276
da	da	1021506	da	429299	da	50962970	298	1785
da	da	1460219	da	640322	da	58411564	584	3950
da	no	600402	da	660751	da	46163445	118	764
da	no	997718	da	510393	da	54191723	438	2655
da	no	1007891	da	583226	da	54866131	464	2957
da	da	592370	da	284346	da	43171852	92	626
da	no	915798	da	512866	da	45886320	178	1105
da	no	822431	da	412315	da	46487937	145	902
da	no	1418453	da	877387	da	54286964	255	1710
da	no	665190	da	585853	da	45774600	144	1007
da	no	570256	da	582255	da	43483747	90	573
da	no	594688	da	693286	da	42589926	83	513
da	no	6596907	da	2496958	da	53882811	282	1924
da	da	578470	da	472528	da	43728720	114	607
da	no	922273	da	625547	da	41919050	85	562
da	da	1561945	da	741091	da	144994534	525	3457
da	da	1019434	da	619330	da	55426264	424	2614
da	da	521561	da	407340	da	45804714	82	564
da	no	709564	da	3384212	da	43809891	115	616
da	no	1241626	da	877249	da	55583283	386	2291
da	no	1229574	da	889998	da	72647729	618	3947
da	da	506960	da	319902	da	42466418	88	527
da	da	698352	da	418735	da	49595939	195	1163
da	da	856313	da	484122	da	50510739	274	1629
da	da	1069578	da	618785	da	55234616	422	3047
da	no	722889	da	616080	da	46402972	190	1299
da	no	570299	da	361059	da	42805745	105	617
da	no	1045187	da	417786	da	50689158	336	2382
da	da	928628	da	538562	da	60554227	405	2389
da	no	932229	da	886303	da	58417341	303	1776
da	da	1301939	da	765194	da	55652872	375	2202
da	da	579133	da	339157	da	42058192	120	724
da	no	957895	da	530345	da	50369621	272	1734
da	no	695245	da	545941	da	42829076	110	671
da	da	1181324	da	634346	da	145767700	546	3589
da	no	735311	da	465434	da	47189476	155	1152
da	da	660954	da	390096	da	54763867	162	1001
da	no	831670	da	425471	da	54754657	80	505
da	no	833752	da	543888	da	46883684	119	828
da	no	983965	da	687160	da	57975418	447	3091
da	da	700015	da	613422	da	45638165	191	1133
da	no	691602	da	520882	da	47101120	192	1209
da	da	1364702	da	786389	da	61366159	621	3885
da	da	664259	da	293691	da	47181482	170	1071
da	da	1025900	da	517365	da	54840700	521	3050
da	no	633626	da	653417	da	45958110	148	972
da	no	11097066	da	703300	da	46688210	101	629
da	no	1139159	da	506272	da	47037559	121	785
da	no	550959	da	326974	da	44116091	80	550
da	no	593603	da	282703	da	46037611	113	732
da	no	684488	da	597727	da	50973588	227	1221
da	no	714740	da	663079	da	47357545	143	1049
da	no	683736	da	455635	da	46884958	109	738
da	no	1385155	da	934962	da	52351590	210	1330
da	da	743669	da	582057	da	46380861	162	992
da	da	1008092	da	450079	da	56593155	266	1703
da	no	938500	da	405025	da	44119725	123	689
da	da	2272320	da	1729463	da	51918397	213	1389
da	no	770524	da	523175	da	139443989	199	1388
da	no	1155684	da	644507	da	57035461	527	3570
da	no	706599	da	882529	da	50433253	87	519
da	no	969808	da	575416	da	54239418	383	2613
da	no	729648	da	404591	da	47054821	151	1107
da	da	686742	da	413647	da	47221683	140	1028
da	no	792734	da	1503700	da	44824421	173	1074
da	no	699983	da	730376	da	46561710	112	757
da	no	720105	da	428283	da	51963848	153	974
da	no	712855	da	494206	da	45210445	190	1209
da	no	667716	da	411117	da	47156640	149	1000
da	da	2008491	da	519454	da	53719241	214	1333
da	da	900095	da	673788	da	45627497	134	825
da	no	1152125	da	645171	da	50884681	246	1568
da	no	592754	da	357357	da	42437856	108	700
da	no	1379232	da	766866	da	66299056	689	5042
da	no	1281002	da	581521	da	49110235	195	1202
da	da	605254	da	414448	da	47396531	118	819
da	no	2402782	da	2015910	da	75702867	355	2212
da	da	1512277	da	1124164	da	54162109	120	687
da	no	1038971	da	895526	da	60408955	241	1403
da	no	1690011	da	1235102	da	48291273	73	632
da	no	628414	da	522220	da	45053283	88	559
da	no	1000700	da	821894	da	159774749	358	2311
da	no	1005505	da	614252	da	57698246	397	2688
da	no	1366202	da	800665	da	49698999	302	1927
da	no	870291	da	569184	da	49836067	281	1615
da	da	770582	da	447035	da	47728178	124	921
da	no	1195060	da	643410	da	49761470	187	1119
da	no	1031027	da	529708	da	50605516	205	1347
da	da	1079108	da	535210	da	53686842	414	2420
da	no	663726	da	424208	da	49020736	120	968
da	da	577902	da	291449	da	48120744	92	605
da	no	3474313	da	5285873	da	255653256	2834	20385
da	no	565315	da	833498	da	41777014	84	569
da	no	1181427	da	580426	da	54267981	440	2647
da	da	685657	da	416985	da	47513412	153	1014
da	no	653705	da	360804	da	43060042	99	659
da	no	709497	da	1308521	da	45274499	98	538
da	no	595821	da	1320743	da	45128131	84	683
da	no	1228776	da	746149	da	57929262	536	3702
da	no	659918	da	403636	da	46870079	159	1025
da	da	855277	da	617142	da	50422637	313	2147
da	da	574313	da	435049	da	43913017	95	576
da	no	1026821	da	840974	da	45724096	88	580
da	no	1176768	da	764616	da	54552338	165	933
da	no	521771	da	398282	da	42291107	74	537
da	da	610104	da	438237	da	46171981	163	1071
da	no	583268	da	485019	de	48746124	71	513
da	no	680814	da	634107	da	48418894	139	868
da	da	842757	da	478038	da	51662706	235	1766
da	no	626911	da	400177	da	41886804	95	600
da	no	1035497	da	480105	da	54238442	326	2323
da	no	546196	da	474621	da	46770254	95	541
da	no	874008	da	438770	da	58700829	293	1913
da	no	759357	da	517801	da	52357755	212	1460
da	no	575774	da	531743	da	44976251	94	570
da	no	630900	da	364965	da	174833269	122	813
da	da	903073	da	547993	da	50638485	398	2246
da	no	928542	da	593368	da	50719465	296	1935
da	no	598432	da	779931	da	42109884	83	509
da	no	791468	da	464229	da	42976734	112	679
da	no	879045	da	451189	da	50450610	227	1536
da	no	1471074	da	808526	da	61497778	371	2353
da	da	1042453	da	573972	da	52435636	318	1960
da	da	2145941	da	1678064	da	118018983	1736	10543
da	no	548414	da	421042	da	42397217	88	585
da	da	1083033	da	627410	da	58327153	521	3370
da	da	693354	da	419443	da	46761101	193	1242
da	no	548997	da	334363	da	43448875	93	625
da	no	1383598	da	614394	da	57552503	391	2696
da	da	1466234	da	740550	da	174933407	869	5726
da	no	690440	da	364373	da	48397409	117	864
da	no	572196	da	311903	da	43338664	77	501
da	da	797927	da	487649	da	51177597	282	1664
da	no	693068	da	492184	da	46400957	96	666
da	no	966588	da	854438	da	54110973	333	2167
da	no	642743	da	437334	da	46952603	158	1016
da	da	1891399	da	957637	da	71778330	961	5954
da	no	802419	da	549377	da	46650537	200	1358
da	no	721324	da	408786	da	49685041	238	1356
da	no	784769	da	464666	da	48333795	184	1310
da	no	687299	da	461028	da	46458903	165	1036
da	da	739267	da	580208	da	51067572	287	1802
da	no	586503	da	450722	da	46496887	96	675
da	da	652874	da	448788	da	46363210	147	947
da	da	2840156	da	1827973	da	214914703	2863	18421
da	da	685902	da	512836	da	60280866	178	1135
da	da	1489409	da	1059706	da	55156936	356	2297
da	no	718047	da	386786	da	46684975	190	1354
da	da	703517	da	491939	da	46824298	107	739
da	no	1350753	da	620438	da	53856617	209	1293
da	no	820708	da	531173	da	46659883	101	596
da	da	1895620	da	4577867	da	70408668	952	5897
da	no	1101727	da	571828	da	57183488	530	3429
da	no	758158	da	616499	da	178287791	203	1342
da	no	862369	da	677453	da	50271494	212	1551
da	no	901008	da	687553	da	50085944	342	2385
da	da	523333	da	458092	da	43215782	94	635
da	da	1450401	da	1184684	da	52592314	98	657
da	da	4070712	da	2406176	da	132747511	1521	9551
da	da	909445	da	565580	da	52580090	332	2207
da	no	744248	de	992979	de	47039430	99	829
da	da	636580	da	273258	da	47179847	124	805
da	da	1683388	da	1116283	da	88951595	1603	10383
da	no	568643	da	525316	da	42865079	107	686
da	no	1883094	da	1043906	da	172948737	1285	8713
da	no	575141	da	320943	da	47974346	113	694
da	da	664571	da	399316	da	50169720	153	1005
da	da	1867380	da	573622	da	64081107	449	2952
da	no	786801	da	562523	da	51518459	239	1534
da	da	640233	da	330591	da	42476825	103	637
da	no	1032873	da	2573435	da	51708745	320	2031
da	da	1239486	da	593360	da	58460362	622	3827
da	no	633650	da	363672	da	42496018	127	768
da	no	1197939	da	649428	da	61936733	698	4339
da	da	569152	da	431554	da	43313085	131	822
da	da	734145	da	445440	da	49316632	113	759
da	da	1237502	da	737133	da	51273207	181	1202
da	da	795114	da	494742	da	45924875	212	1446
da	no	618237	da	373870	da	43088524	118	801
da	da	808130	da	493495	da	46542119	128	843
da	da	910054	da	471741	da	135206838	98	676
da	da	656358	da	391678	da	46974909	144	934
da	da	848857	da	431173	da	46491832	100	702
da	no	2198263	da	830635	da	56435388	265	1580
da	no	1109602	da	632013	da	65802809	456	3008
da	no	718571	da	386641	da	47114857	219	1316
da	da	846689	da	517565	da	53584561	400	2689
da	no	1068746	da	865719	da	54037681	443	2801
da	no	577401	da	531410	da	43011489	91	652
da	da	733398	da	466853	da	46282129	181	1226
da	no	628765	da	857139	da	42612754	91	597
da	no	1619214	da	740807	da	57077434	241	1888
da	no	756906	da	546244	da	51358532	227	1427
da	no	690896	da	537417	da	47357064	120	826
da	da	7580412	da	1506582	da	53632494	161	975
da	no	1121981	da	10385205	da	68510905	529	3725
da	no	723880	da	811445	da	46281433	166	976
da	no	1021060	da	788397	da	46823857	170	1008
da	da	833181	da	1205268	da	46191512	124	847
da	no	1005726	da	444670	da	47073654	152	1007
da	no	1048077	da	1045727	da	48934400	199	1320
da	no	3221433	da	512137	da	52077810	341	1991
da	da	637272	da	365989	da	179640945	141	952
da	no	634562	da	678079	da	42261009	89	582
da	da	562224	da	375448	da	46314938	77	551
da	da	1456677	da	544094	da	53955036	391	2550
da	no	625820	da	1073667	da	43198154	104	736
da	da	1190263	da	759187	da	53125423	313	2000
da	no	787125	da	463499	da	58207398	254	1512
da	no	810321	da	631027	da	50915790	296	1908
da	da	569750	da	1853999	da	49904549	130	760
da	da	696653	da	934308	da	45345030	167	1192
da	no	572491	da	336272	da	43387892	75	528
da	da	1466428	da	828643	da	57969030	389	2477
da	no	607534	da	509576	da	46281833	154	913
da	no	1133352	da	597652	da	61932759	505	3424
da	da	721910	da	427774	da	47142618	228	1332
da	no	603057	da	570427	da	42340031	105	657
da	da	804002	da	631437	da	58201388	148	1082
da	no	828660	da	463836	da	54491234	278	1732
da	no	574608	da	940637	da	46582379	80	507
da	no	674055	da	438529	da	47382206	156	1169
da	no	571237	da	508142	da	42049624	96	612
da	da	1985225	da	949132	da	172482372	1438	9027
da	da	625821	da	343320	da	46857546	179	1155
da	no	984711	da	400240	da	51021817	276	1764
da	da	1259675	da	694373	da	64163011	615	3930
da	no	2009722	da	824462	da	61449776	520	3460
da	no	2861296	da	336615	da	48862797	300	1826
da	no	598079	da	490137	da	42837926	104	646
da	no	940423	da	789826	da	46125416	122	755
da	da	1512279	da	925812	da	52959568	243	1742
da	da	1089959	da	569830	da	63077712	544	3550
da	da	1063067	da	317559	da	45895619	171	991
da	no	538166	da	768640	da	46245323	100	567
da	no	886411	da	540321	da	55473217	321	2111
da	da	998354	da	335966	da	46432217	86	619
da	no	916984	da	1089042	da	45245402	145	934
da	no	1134008	da	1860313	da	52533336	415	2741
da	no	791870	da	463250	da	142863584	279	1750
da	da	1788270	da	400522	da	45295307	180	1054
da	da	1420379	da	728096	da	62576813	645	4187
da	da	1624689	da	1261248	da	128980607	1072	7376
da	da	1403737	da	973110	da	72225315	147	905
da	no	566757	da	382339	da	46586474	83	515
da	no	4376053	da	2869477	da	64346830	265	1636
da	da	661085	da	379416	da	43269265	132	806
da	no	1022377	da	524182	da	50640580	247	1824
da	no	792809	da	389808	da	46528499	172	1099
da	da	1860341	da	835950	da	69764258	725	4614
da	no	813221	da	468934	da	49756870	272	1586
da	da	728509	da	485812	da	56126560	155	1088
da	no	776103	da	584463	da	45397658	139	830
da	no	775350	da	497837	da	45934060	199	1234
da	no	947207	da	4820317	da	142022235	356	2147
da	no	926540	da	418575	da	50817935	342	2223
da	no	604537	da	408322	da	43206525	93	611
da	no	1535053	da	965892	da	76674075	1152	7422
da	no	1477408	da	791686	da	93800944	1010	6392
da	no	1040739	da	590358	da	57356003	508	3509
da	no	596768	da	471875	da	43181297	99	715
da	da	1929907	da	932363	da	77455624	1086	6802
da	no	589490	da	731217	da	41731394	116	674
da	no	1020132	da	692531	da	50796584	203	1492
da	no	712503	da	463869	da	138181437	143	939
da	no	4586649	da	1536174	da	47438680	119	753
da	no	748343	da	541661	da	45137658	172	1142
da	no	1446230	da	1888538	da	72552640	1064	6271
